year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,speechiness,duration_ms,popularity
1928,0.419,0.42100000000000004,0.32299999999999995,142.197,-13.859000000000002,0.995,0.84,0.047,45560.0,0.0
2002,0.382,0.642,0.777,63.00899999999999,-7.659,0.76,0.009470000000000001,0.0395,156960.0,47.0
2004,0.8035,0.8584999999999999,0.7895,134.03050000000002,-6.4635,0.20825000000000002,0.0017955999999999998,0.057300000000000004,187313.5,61.5
2006,0.759,0.8440000000000001,0.581,88.038,-4.093999999999999,0.2,0.0,0.172,209000.0,46.0
2008,0.8009999999999999,0.8440000000000001,0.667,94.054,-4.376,0.462,1.51e-06,0.0902,107572.0,56.0
2010,0.7815000000000001,0.8360000000000001,0.7905,93.9915,-6.773,0.12625,0.0,0.09889999999999999,210133.5,56.5
2011,0.624,0.772,0.589,172.014,-4.687,0.17800000000000002,0.0,0.165,222240.0,59.0
2012,0.8059999999999999,0.804,0.7659999999999999,88.01799999999999,-4.84,0.0615,0.0,0.146,190311.0,54.0
2013,0.687,0.907,0.6609999999999999,127.971,-5.917000000000001,0.00105,0.000149,0.0341,199027.0,63.0
2015,0.736,0.878,0.6629999999999999,100.025,-3.6039999999999996,0.069,6.39e-05,0.0428,209787.0,65.0
2017,0.848,0.574,0.493,91.964,-3.195,0.449,0.0,0.271,331440.0,63.0
