year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,speechiness,duration_ms,popularity
1940,0.50675,0.42550000000000004,0.653875,108.80587499999999,-11.311874999999999,0.9862500000000001,0.53419,0.060437500000000005,191710.0,0.0
1947,0.3405,0.2795,0.329,77.0965,-14.908999999999999,0.8135,6.95e-07,0.04554999999999999,198047.0,0.0
1949,0.5517272727272727,0.39536363636363636,0.46581818181818185,112.77772727272726,-12.145272727272726,0.789,1.198181818181818e-06,0.2444909090909091,218139.36363636365,3.3636363636363638
1950,0.37950000000000006,0.2605875,0.3556625,106.33675,-17.88125,0.8771250000000002,0.26271435000000004,0.05580000000000001,240300.0,5.5
1953,0.4245833333333333,0.3604166666666666,0.40314999999999995,117.64816666666667,-11.637833333333333,0.8136666666666668,0.3287947525,0.09665000000000001,174938.91666666666,2.3333333333333335
1954,0.4969047619047619,0.35928571428571426,0.5050761904761905,123.21238095238095,-12.17047619047619,0.8953333333333336,0.14950978380952384,0.08766666666666667,182347.95238095237,12.428571428571429
1955,0.5680000000000001,0.5475,0.5044,95.2755,-10.228,0.8780000000000001,0.44400219,0.0404,288505.0,2.0
1956,0.3928333333333333,0.23850000000000002,0.36568333333333336,114.83050000000001,-13.051916666666665,0.8528333333333334,0.20239091666666667,0.03824166666666667,168359.25,9.166666666666666
1957,0.42374999999999996,0.34315,0.4941,104.95575000000001,-15.73425,0.6930000000000001,0.10317225000000001,0.049725,407490.0,9.25
1958,0.4738545454545454,0.4184090909090909,0.5389545454545455,124.75672727272728,-12.389727272727272,0.7443636363636364,0.20928732727272734,0.05900909090909091,152678.81818181818,15.181818181818182
1959,0.47682608695652184,0.3185826086956522,0.4541521739130436,108.40452173913046,-12.156999999999996,0.8102608695652173,0.11129673608695652,0.05670434782608695,200994.1739130435,13.826086956521738
1960,0.43168181818181817,0.35713636363636364,0.4421181818181818,96.39136363636362,-12.95790909090909,0.8183636363636363,0.519188930909091,0.0483,562395.2727272727,14.909090909090908
1961,0.5293499999999999,0.24400499999999997,0.399115,108.84985000000002,-19.16235,0.7794000000000001,0.47610621000000003,0.047055,342435.45,13.95
1962,0.44462500000000005,0.3265708333333333,0.40965833333333324,121.3963333333333,-12.854375,0.6601291666666665,0.13919321875,0.041616666666666656,314121.7916666667,17.0
1963,0.49334782608695643,0.37652608695652173,0.429695652173913,106.44573913043477,-14.040000000000001,0.8583043478260869,0.0031253213043478255,0.34831304347826075,165840.1739130435,15.695652173913043
1964,0.5866875,0.4120625,0.6140625000000001,101.15475,-15.860437499999998,0.8599374999999999,0.063204625,0.74725625,160250.875,14.25
1965,0.45769230769230773,0.3535076923076923,0.42200000000000004,107.61146153846153,-16.795,0.8752307692307691,0.0987580076923077,0.3161153846153846,297401.92307692306,16.846153846153847
1966,0.47859999999999997,0.5674,0.41699,98.9225,-11.608900000000002,0.7183,0.04240717200000001,0.41320999999999997,373398.7,22.4
1967,0.4536774193548388,0.7249354838709677,0.563741935483871,120.71770967741938,-7.489548387096773,0.21960870967741936,0.16027947612903226,0.09298387096774192,205951.4193548387,49.29032258064516
1968,0.39452941176470585,0.7498235294117648,0.6071176470588237,120.83358823529413,-7.593352941176471,0.27181647058823527,0.023595770000000002,0.13481764705882351,286447.82352941175,43.64705882352941
1969,0.44858333333333333,0.5536666666666666,0.6336666666666667,118.83208333333333,-11.43875,0.36636666666666673,0.2013252475,0.05289166666666666,246852.16666666666,32.0
1970,0.43125,0.6895,0.6124999999999999,121.18125,-9.3055,0.27599999999999997,0.04490108,0.047275,253393.5,35.0
1971,0.52321875,0.5399062499999999,0.5860937500000002,116.88356250000001,-10.09534375,0.34936144062499996,0.19370471874999998,0.049040625,425933.59375,33.28125
1972,0.4831111111111112,0.5732222222222223,0.5382222222222222,133.3818888888889,-12.090444444444442,0.26258888888888887,0.41043111111111114,0.05117777777777779,552760.5555555555,35.666666666666664
1973,0.5719000000000001,0.6061,0.6011,137.2394,-10.4721,0.333469,0.024025739,0.06604,268867.5,38.1
1974,0.49057142857142855,0.4578571428571428,0.5411428571428571,124.47671428571428,-13.298428571428575,0.38391857142857144,0.20201753142857143,0.03367142857142857,222863.14285714287,39.57142857142857
1975,0.686,0.5206000000000001,0.5924,114.33519999999999,-11.178199999999999,0.3414,0.27922888,0.06380000000000001,272056.0,39.0
1976,0.75,0.6995,0.91,122.656,-8.3125,0.5660000000000001,0.0041695,0.0352,300366.5,47.0
1977,0.6256923076923078,0.6179923076923077,0.7061538461538461,119.82161538461538,-10.360000000000001,0.35116923076923084,0.16251232846153846,0.053653846153846156,366749.6923076923,35.53846153846154
1978,0.4955714285714286,0.45228571428571435,0.3574285714285715,104.73071428571428,-11.064285714285715,0.2689714285714286,0.09374645142857142,0.03105714285714286,201756.2857142857,39.714285714285715
1979,0.6493333333333334,0.5255555555555556,0.6810333333333333,113.32511111111111,-12.139888888888889,0.25402777777777774,0.01602070222222222,0.06744444444444445,307972.77777777775,40.22222222222222
1980,0.6126111111111111,0.5802777777777776,0.6292777777777778,131.55488888888888,-11.787888888888887,0.31243716111111114,0.17250527166666665,0.0782,218248.83333333334,31.5
1981,0.6406666666666667,0.5033333333333333,0.6658333333333333,126.31849999999999,-12.741999999999999,0.5133833333333334,0.17768671666666666,0.07823333333333334,275246.6666666667,43.0
1982,0.5193636363636364,0.7182727272727273,0.3614727272727273,129.71072727272727,-11.59890909090909,0.4401959090909091,8.577090909090908e-05,0.3722,248277.72727272726,28.636363636363637
1983,0.5741578947368421,0.40963157894736846,0.497821052631579,111.5046842105263,-13.541315789473686,0.5099947368421054,0.2009951847368421,0.04384736842105263,257171.15789473685,36.421052631578945
1984,0.604675,0.6416249999999999,0.5398775,116.87137499999999,-11.619050000000001,0.16431084749999997,0.1965815885,0.09415749999999998,196212.9,38.0
1985,0.39487727272727274,0.6916454545454547,0.45049545454545453,125.8244090909091,-11.613227272727274,0.2705976363636363,0.16681464863636364,0.05595454545454547,209930.9090909091,35.40909090909091
1986,0.4272258064516129,0.754516129032258,0.3531903225806451,124.5091612903226,-9.937548387096777,0.28633429677419353,0.10781304032258064,0.07515806451612903,170761.16129032258,36.03225806451613
1987,0.3718636363636365,0.3331863636363636,0.19007272727272725,108.1059090909091,-13.480068181818181,0.5735009545454546,0.03653922181818182,0.06768863636363637,311938.5681818182,38.5
1988,0.588953488372093,0.5951627906976745,0.6138186046511628,116.16993023255817,-11.665627906976747,0.2285430255813953,0.11085303372093021,0.05073255813953488,263461.6511627907,42.30232558139535
1989,0.5077391304347825,0.5981304347826087,0.497904347826087,125.22569565217391,-10.988652173913044,0.26817634782608696,0.11080321739130437,0.042586956521739126,263339.9130434783,34.65217391304348
1990,0.5270526315789473,0.6819999999999999,0.5223684210526315,110.44763157894738,-8.985,0.11664347368421053,0.09225027,0.04585263157894737,272608.4736842105,38.94736842105263
