year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,speechiness,duration_ms,popularity
1927,0.7709999999999999,0.552,0.9620000000000001,82.89200000000001,-4.727,0.769,7.07e-06,0.185,136907.0,0.0
1935,0.30899999999999994,0.2560444444444444,0.3279555555555556,103.18755555555556,-18.211,0.9701111111111111,0.16092488888888884,0.16444444444444445,264687.3333333333,0.1111111111111111
1936,0.4485,0.20359999999999998,0.3695,110.904,-19.6115,0.758,0.815,0.036750000000000005,348293.0,0.0
1938,0.231,0.0865,0.0916,90.095,-16.345,0.946,0.000396,0.0341,171920.0,1.0
1941,0.462,0.278,0.845,82.706,-15.454,0.975,1.28e-05,0.15,192993.0,0.0
1942,0.29,0.16699999999999998,0.0391,104.5,-15.035,0.9890000000000001,2.7600000000000003e-05,0.045,299120.0,0.0
1944,0.4395,0.199,0.46399999999999997,148.407,-14.32,0.9675,0.06369,0.0967,192767.0,17.0
1945,0.5906071428571428,0.36337500000000006,0.5964857142857143,116.95317857142857,-9.6875,0.9148571428571429,0.16520643821428574,0.052375000000000005,176030.5,4.642857142857143
1946,0.593,0.532,0.7040000000000001,83.76,-10.757,0.847,0.9009999999999999,0.0982,124803.0,2.0
1947,0.2294,0.2312,0.18338000000000002,110.4052,-16.0536,0.9625999999999999,0.8842000000000001,0.03906,269218.6,16.8
1948,0.4051904761904761,0.20983809523809524,0.38028571428571434,109.89076190476192,-14.056000000000003,0.911142857142857,0.08435844142857143,0.04809523809523809,165191.14285714287,18.428571428571427
1949,0.5415882352941177,0.33670588235294124,0.527235294117647,111.13935294117647,-11.96505882352941,0.8362941176470587,0.07887366941176471,0.20098235294117647,203546.9411764706,2.823529411764706
1950,0.3102,0.20545999999999998,0.19598,101.74570000000001,-15.998999999999999,0.9092,0.410049672,0.04172,243593.4,2.3
1951,0.48650000000000004,0.14039,0.4156700000000001,111.97546666666668,-18.0648,0.9538999999999997,0.1714871313333334,0.053196666666666656,207204.73333333334,2.1
1952,0.4875,0.2876125,0.4864375000000001,108.275,-15.482874999999998,0.904875,0.401668,0.2102625,280778.375,1.75
1953,0.5696666666666667,0.11916666666666666,0.2802,106.03233333333333,-20.861666666666665,0.8969999999999999,0.004444666666666666,0.07123333333333333,198204.33333333334,0.3333333333333333
1954,0.47581249999999997,0.40935000000000005,0.5645625000000001,105.56768750000002,-10.1225,0.9149375,0.371136649375,0.04990625,187474.8125,5.875
1955,0.5249833333333334,0.13992833333333332,0.3461916666666667,120.45758333333333,-19.184916666666663,0.9337499999999999,0.4114634916666667,0.053441666666666665,226742.33333333334,6.5
1956,0.512,0.4974545454545454,0.5866363636363636,105.45818181818181,-12.768272727272729,0.7020181818181818,0.254292,0.11463636363636366,183406.0909090909,15.545454545454545
1957,0.5216000000000001,0.17156,0.58068,113.0088,-21.1678,0.8321999999999999,0.43040866000000005,0.06798,244093.4,11.2
1958,0.40446,0.31820080000000006,0.35029199999999994,111.71828000000001,-17.9436,0.7671899999999999,0.29587369560000004,0.05648,247870.96,16.32
1959,0.5403857142857144,0.2573785714285714,0.5813285714285714,110.69228571428572,-16.506285714285713,0.7032142857142858,0.10634638785714286,0.06347857142857143,262442.78571428574,22.642857142857142
1960,0.551,0.3054666666666667,0.3706666666666667,120.83733333333333,-17.890333333333334,0.4699,0.43133557333333333,0.0489,242893.33333333334,19.666666666666668
1961,0.5074285714285715,0.3045285714285714,0.48928571428571427,105.53828571428572,-12.559714285714284,0.8128571428571428,0.041589081428571435,0.08342857142857142,212741.0,18.142857142857142
1962,0.4055833333333334,0.2545,0.42075,105.53025000000001,-15.587333333333333,0.71625,0.3224210416666667,0.046783333333333336,244819.91666666666,17.333333333333332
1963,0.476125,0.3285,0.5080125,132.535,-14.452875,0.72775,0.07485069874999999,0.1014375,304126.625,25.75
1964,0.33577142857142855,0.2928,0.28835714285714287,110.43057142857141,-16.462,0.7838399999999999,0.5528571428571428,0.05374285714285714,534219.0,21.285714285714285
1965,0.41100000000000003,0.2686428571428571,0.4428571428571429,111.17028571428571,-16.936,0.7847142857142856,0.05286867142857143,0.05455714285714286,245914.2857142857,25.571428571428573
1966,0.539,0.44675,0.558875,106.563375,-11.512125,0.736,0.25699202125,0.04415,319238.0,21.25
1967,0.5830000000000001,0.4306923076923077,0.6079230769230769,124.54307692307692,-10.437846153846154,0.5065923076923078,0.030419453076923078,0.03795384615384616,191591.84615384616,30.615384615384617
1968,0.5060952380952382,0.4410476190476191,0.5706666666666669,124.46857142857144,-11.57085714285714,0.45286666666666653,0.18562736999999999,0.03526666666666667,199137.85714285713,28.19047619047619
1969,0.4930000000000001,0.45625416666666646,0.513375,118.73029166666669,-12.469958333333336,0.5199916666666666,0.04985260999999999,0.04691666666666666,238513.83333333334,30.041666666666668
1970,0.4378139534883722,0.5947441860465117,0.5814418604651165,120.8639302325581,-10.306767441860464,0.367770488372093,0.20513515511627906,0.048102325581395336,280583.16279069765,36.95348837209303
1971,0.5093947368421053,0.40975526315789473,0.5899473684210528,120.17323684210528,-13.445763157894737,0.5276157894736841,0.06939952710526316,0.08108947368421053,229499.26315789475,33.60526315789474
1972,0.4414615384615384,0.46551794871794866,0.4822333333333334,123.0139487179487,-12.322153846153846,0.47640692307692334,0.0092669941025641,0.04779230769230769,249428.76923076922,35.23076923076923
1973,0.51434375,0.49953125,0.5589531249999998,120.07009375000001,-12.376812500000003,0.40108764687500004,0.08901770062499999,0.050603125,252087.375,37.71875
1974,0.5063,0.46844333333333327,0.5625866666666667,117.47923333333333,-13.100200000000001,0.48983433333333326,0.09282742966666667,0.04897,242934.73333333334,31.966666666666665
1975,0.5425945945945945,0.4563594594594595,0.5576567567567569,119.68654054054055,-12.745864864864865,0.3826841432432433,0.08106897027027027,0.057748648648648655,253602.16216216216,37.62162162162162
1976,0.5871212121212122,0.5668787878787878,0.6378484848484849,126.35427272727271,-10.609090909090908,0.3220939393939393,0.08800060999999999,0.07501818181818183,282897.51515151514,34.666666666666664
1977,0.5175150943396226,0.6584528301886796,0.656090566037736,126.95633962264151,-9.680509433962264,0.2588687735849057,0.22936871773584913,0.055650943396226435,170223.64150943398,34.320754716981135
1978,0.5250833333333332,0.5844583333333334,0.5659166666666666,133.20583333333335,-10.307208333333334,0.344635,0.1816214979166667,0.07934166666666667,201758.25,31.0
1979,0.4661199999999999,0.53344,0.489888,119.86504,-11.115720000000003,0.4521319999999999,0.0931801028,0.051432000000000005,216094.24,39.72
1980,0.5471666666666666,0.7038333333333333,0.6705,120.74633333333337,-9.412083333333333,0.25132018166666664,0.2215696,0.05030833333333334,232947.75,37.916666666666664
1981,0.660375,0.6235,0.6753125,114.957625,-11.236875,0.16692076875000003,0.176088060625,0.040618749999999995,237040.75,34.0
1982,0.635304347826087,0.6175774347826087,0.6218260869565216,115.58704347826087,-10.617043478260868,0.22945652173913042,0.08258766521739132,0.06978260869565216,295114.82608695654,32.26086956521739
