year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,speechiness,duration_ms,popularity
1927,0.597,0.19399999999999998,0.625,73.699,-11.92,0.9640000000000001,9.66e-05,0.0883,161067.0,0.0
1930,0.768,0.363,0.932,95.26799999999999,-10.325,0.893,0.124,0.198,174400.0,0.0
1933,0.591,0.1759,0.536,88.9745,-11.622499999999999,0.9235,0.0002785,0.03965,166667.0,23.5
1941,0.472625,0.24148750000000002,0.36925,98.23474999999999,-13.464875000000003,0.7343749999999999,0.0069530487499999995,0.047162499999999996,180595.0,15.25
1945,0.29674999999999996,0.1328725,0.346225,109.80475,-22.75425,0.9692500000000001,0.1439004725,0.0437,200590.0,7.75
1947,0.245,0.23199999999999998,0.0915,82.26,-15.687999999999999,0.951,0.0708,0.0362,267813.0,2.0
1949,0.2733333333333334,0.3965,0.32683333333333336,81.38433333333334,-9.8365,0.9356666666666666,0.0006061833333333334,0.037566666666666665,186133.16666666666,0.5
1950,0.6104999999999999,0.5215,0.787,139.3555,-10.069,0.8785000000000001,0.0007700000000000001,0.09055,157747.0,5.5
1951,0.305,0.227,0.25766666666666665,76.44333333333333,-14.97166666666667,0.9803333333333333,0.2897943333333333,0.0321,191875.66666666666,1.0
1952,0.2803076923076923,0.21407692307692308,0.2940769230769231,95.16076923076922,-10.72376923076923,0.9066923076923076,0.008190545384615385,0.03227692307692308,178348.38461538462,3.923076923076923
1953,0.46699999999999997,0.28125000000000006,0.47675,124.913,-15.6805,0.9764999999999999,0.9255,0.037974999999999995,180240.0,7.5
1954,0.28740000000000004,0.16834,0.2536,83.29240000000001,-12.5884,0.9144,0.000645588,0.03074,174186.6,1.6
1955,0.5113333333333334,0.3587666666666667,0.5545833333333333,106.12162500000001,-12.816250000000002,0.8423750000000001,0.43385583333333333,0.04526666666666667,225157.79166666666,10.041666666666666
1956,0.601,0.35966666666666663,0.7036666666666668,103.19666666666666,-16.919666666666668,0.8066666666666668,0.384527,0.05213333333333333,350375.6666666667,14.333333333333334
1957,0.55025,0.45829722222222213,0.5563722222222223,115.40769444444443,-11.16211111111111,0.6843888888888892,0.13942905138888886,0.055725,170076.38888888888,19.305555555555557
1958,0.5375517241379311,0.3912068965517241,0.6091379310344828,115.80782758620688,-11.474482758620688,0.7387931034482759,0.02628676965517241,0.04763448275862067,221530.58620689655,26.379310344827587
1959,0.45771428571428574,0.21659285714285711,0.3116785714285715,105.28335714285716,-16.316714285714287,0.8295714285714286,0.268740095,0.05675000000000001,220793.92857142858,19.642857142857142
1960,0.5521842105263158,0.3906315789473684,0.5862552631578947,115.7788157894737,-12.308368421052633,0.6448105263157895,0.2855249321052632,0.06186578947368421,200633.92105263157,21.342105263157894
1961,0.49227999999999994,0.38904000000000005,0.5550400000000001,111.25472000000002,-12.93164,0.74628,0.22622659199999998,0.05260399999999997,236147.6,28.68
1962,0.47783673469387766,0.4461020408163265,0.5880632653061225,105.22726530612243,-10.038632653061224,0.6597755102040816,0.0031543157142857143,0.046622448979591835,151514.4081632653,27.714285714285715
1963,0.4831666666666666,0.41525000000000006,0.6103333333333333,116.55866666666667,-11.541624999999998,0.7358333333333333,0.14127346708333335,0.07949583333333334,184267.0,21.666666666666668
1964,0.40478125,0.30611249999999995,0.453875,102.1631875,-13.40278125,0.76828125,0.07861097531250003,0.034265625,159753.34375,22.65625
1965,0.47794444444444445,0.3870888888888889,0.4909444444444444,114.39616666666666,-12.871555555555556,0.6982222222222223,0.07562017666666668,0.09488333333333335,254292.61111111112,21.444444444444443
1966,0.5311538461538461,0.5796153846153845,0.7551538461538463,104.25946153846154,-8.024615384615384,0.6273846153846153,0.0006427615384615384,0.03465384615384616,149747.76923076922,27.307692307692307
1967,0.5126,0.3630857142857143,0.5950828571428571,111.00365714285715,-10.442114285714286,0.6059722857142857,0.03728073342857142,0.03630285714285714,169776.54285714286,29.17142857142857
1968,0.48100000000000004,0.3835833333333334,0.5588333333333334,128.64041666666665,-12.161416666666668,0.6319166666666667,0.2382792741666667,0.03806666666666667,223321.25,31.666666666666668
1969,0.5843636363636363,0.5066363636363637,0.6413181818181819,110.15854545454545,-10.818500000000002,0.5077818181818182,0.10739692227272729,0.05721363636363636,209032.45454545456,34.13636363636363
