year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,speechiness,duration_ms,popularity
1936,0.42700000000000005,0.228,0.37,93.662,-16.757,0.365,3.64e-06,0.0674,159773.0,3.0
1938,0.40700000000000003,0.17665,0.40349999999999997,106.377,-13.653000000000002,0.7344999999999999,0.0,0.04375,164926.5,1.5
1944,0.3202499999999999,0.10816250000000001,0.27873749999999997,105.10712500000001,-17.846375000000002,0.942875,0.0015922287500000003,0.0389875,182618.375,21.125
1946,0.47141666666666665,0.3945,0.6493333333333333,125.04383333333332,-11.289833333333334,0.9317500000000001,0.7935833333333334,0.03594166666666666,175576.75,0.0
1947,0.546,0.517,0.779,164.227,-11.093,0.5379999999999999,0.00143,0.0505,195827.0,1.0
1949,0.4104736842105264,0.1617736842105263,0.3115315789473683,109.25765789473685,-12.360894736842106,0.8718421052631576,0.023842590789473678,0.03955789473684212,185621.47368421053,15.421052631578947
1950,0.392,0.483,0.652,113.116,-5.856,0.9279999999999999,0.0201,0.0297,154027.0,15.0
1952,0.18215625000000002,0.27037500000000003,0.1494625,95.0879375,-12.8855625,0.890625,0.726044375,0.0349875,187007.5625,17.5
1953,0.24913636363636368,0.33054545454545453,0.17903636363636363,95.97118181818182,-10.809272727272726,0.9246363636363637,0.8580909090909091,0.0342,229977.0,4.545454545454546
1954,0.31401320754716977,0.31160377358490576,0.3112207547169811,93.5309245283019,-12.688452830188679,0.8627358490566038,0.6516855679245283,0.05776792452830188,182942.9245283019,13.679245283018869
1955,0.373455172413793,0.2927724137931034,0.2851413793103449,107.10927586206896,-12.051344827586208,0.8396206896551726,0.15619138551724138,0.03917241379310346,243830.3103448276,17.448275862068964
1956,0.23959259259259255,0.3780037037037037,0.17717777777777777,93.38066666666666,-10.706074074074074,0.8293333333333331,0.7361017407407405,0.03504814814814814,235993.11111111112,14.74074074074074
1957,0.40434146341463423,0.22825317073170723,0.3656658536585366,109.63665853658533,-15.786926829268292,0.799439024390244,0.16640615878048784,0.06372439024390245,241603.80487804877,26.658536585365855
1958,0.43904999999999994,0.25574975000000005,0.3561325,112.79235000000001,-14.443549999999998,0.75701,0.2870126485,0.0643875,213799.675,32.05
1959,0.5213333333333333,0.16633333333333333,0.46456000000000003,104.3122,-22.69606666666667,0.6646333333333334,0.14331470999999998,0.08193333333333334,261419.66666666666,39.06666666666667
1960,0.4156000000000001,0.16324,0.23536,105.2326,-16.9484,0.6611999999999999,0.27644038000000004,0.042820000000000004,401233.0,28.8
1961,0.45416666666666683,0.21352222222222217,0.3088000000000001,94.68891666666667,-19.760027777777776,0.8519444444444445,0.6249847138888888,0.040002777777777776,377007.02777777775,25.97222222222222
1962,0.4512903225806451,0.4623580645161291,0.5067290322580645,110.0365483870968,-11.407870967741935,0.7523225806451613,0.2315417258064516,0.05171290322580644,210869.25806451612,17.096774193548388
1963,0.43035714285714294,0.30025476190476197,0.4232047619047619,108.59104761904766,-14.334333333333339,0.7244523809523807,0.14305330738095243,0.07198809523809523,237858.45238095237,20.071428571428573
1964,0.5172500000000001,0.30524999999999997,0.50425,101.5595,-13.568375,0.6516249999999999,0.2883945,0.049199999999999994,247293.25,19.5
1965,0.49599999999999994,0.23427499999999998,0.46116250000000003,95.76375,-16.05225,0.846125,0.53612540875,0.044425,195189.875,21.875
1966,0.4635714285714286,0.3758571428571429,0.5371428571428571,112.17742857142856,-12.099,0.7521428571428572,0.11447701428571426,0.05424285714285714,192723.7142857143,32.285714285714285
1967,0.4902,0.45219999999999994,0.6799999999999999,125.4766,-11.909600000000001,0.44367999999999996,0.002907368,0.032080000000000004,156736.0,31.6
1968,0.5905454545454544,0.44972727272727264,0.7452272727272725,121.7518181818182,-13.192227272727273,0.6085181818181818,0.05628115909090909,0.06615,202188.5909090909,28.90909090909091
1969,0.5586666666666666,0.5878571428571429,0.49820476190476193,115.17842857142857,-8.955333333333332,0.375259380952381,0.25308932380952387,0.049433333333333336,358094.1904761905,28.238095238095237
1970,0.5552105263157895,0.6214210526315791,0.619,116.30226315789473,-9.768263157894735,0.3591789473684211,0.25050764210526316,0.05539473684210526,296778.3157894737,27.36842105263158
1971,0.5339166666666667,0.5623333333333334,0.5653333333333332,108.2095,-11.120333333333333,0.3375966666666667,0.28379333333333334,0.052299999999999985,271523.5,29.916666666666668
1972,0.532,0.38100000000000006,0.536875,106.505625,-13.746000000000002,0.490825,0.00010224375,0.08779999999999999,248650.0,35.0
1973,0.5944210526315791,0.5223894736842104,0.6865263157894737,116.02552631578948,-12.74663157894737,0.39069052631578954,0.23414338789473685,0.0877157894736842,355669.4736842105,31.94736842105263
1974,0.5661818181818183,0.6331818181818181,0.6935454545454546,129.45190909090908,-11.222545454545454,0.26873454545454545,0.1314417818181818,0.06667272727272727,295203.0909090909,29.272727272727273
1975,0.5457692307692308,0.6779999999999998,0.6161538461538462,121.64846153846155,-8.100384615384616,0.38626923076923075,0.07600723769230769,0.11563076923076922,344082.0,34.84615384615385
1976,0.5645000000000001,0.4928333333333334,0.5603333333333333,127.45733333333332,-13.315666666666667,0.7142499999999998,0.2868686666666667,0.047850000000000004,243038.0,36.166666666666664
1977,0.6375,0.8505,0.208,80.366,-10.489999999999998,0.5449999999999999,0.002435,0.806,60953.0,25.5
1978,0.5595714285714286,0.7475714285714287,0.7774285714285715,141.04914285714287,-6.809,0.13341142857142857,0.08187694714285716,0.04982857142857143,220796.14285714287,47.0
1979,0.45275000000000004,0.7877500000000001,0.778,131.3,-8.69425,0.136045,0.002045,0.042675000000000005,208216.5,54.5
1980,0.54,0.356525,0.504175,112.04650000000001,-17.249750000000002,0.51455675,0.6345000000000001,0.054075,240453.25,39.25
1981,0.54,0.3933333333333333,0.749,114.99633333333334,-15.326666666666668,0.5026666666666667,0.00020633333333333335,0.03373333333333333,157182.0,38.666666666666664
1982,0.3217058823529412,0.634764705882353,0.32860588235294114,119.4214117647059,-10.311882352941177,0.21323529411764705,0.24423213588235296,0.05681176470588235,303004.0,36.05882352941177
1983,0.41659999999999997,0.6075,0.46040000000000003,121.26020000000003,-10.7591,0.42051999999999995,6.359599999999999e-05,0.03932000000000001,258974.6,38.9
1984,0.489,0.225,0.0408,114.939,-14.255999999999998,0.972,0.7929999999999999,0.0524,203640.0,21.0
