year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,speechiness,duration_ms,popularity
1947,0.605,0.226,0.894,145.115,-17.753,0.991,0.887,0.0723,189335.0,0.0
1953,0.495,0.231,0.7809999999999999,191.21900000000002,-11.249,0.993,0.207,0.187,163910.0,0.0
1958,0.733,0.39899999999999997,0.9,173.78099999999998,-12.085999999999999,0.59,0.0254,0.094,144867.0,48.0
1959,0.5366666666666667,0.5066666666666667,0.7007166666666667,119.57516666666668,-9.804,0.5971666666666667,0.11100926666666668,0.036283333333333334,239988.83333333334,28.333333333333332
1960,0.51825,0.553125,0.5722499999999999,117.5255,-8.278375,0.43325,0.10412412500000001,0.039349999999999996,241116.5,13.125
1961,0.47050000000000003,0.369,0.41950000000000004,81.9665,-12.3825,0.81,0.368,0.0764,192567.0,9.0
1963,0.59,0.633,0.893,128.963,-7.227,0.5660000000000001,0.0,0.037000000000000005,171347.0,17.0
1964,0.4475,0.772,0.9355,165.18349999999998,-8.652999999999999,0.04845000000000001,0.337561,0.03745,154873.5,18.0
1967,0.597,0.488,0.968,158.361,-13.547,0.799,0.265,0.0623,123800.0,28.0
1971,0.652,0.263,0.501,89.2,-15.727,0.9570000000000001,0.24100000000000002,0.0616,174400.0,25.0
1974,0.573,0.226,0.366,131.692,-14.767000000000001,0.825,4.4e-06,0.08199999999999999,253853.0,48.0
1975,0.525,0.6278333333333334,0.561,127.97483333333332,-9.248833333333334,0.36879999999999996,0.15198713333333333,0.06603333333333333,266420.0,33.666666666666664
1976,0.58175,0.4119999999999999,0.5335,100.01225,-11.29525,0.67375,0.057305,0.04585,304353.5,43.25
1977,0.43000000000000005,0.4495,0.28600000000000003,99.593,-10.7445,0.26485,0.0005542500000000001,0.033299999999999996,241942.0,36.5
1979,0.449,0.7957500000000001,0.46975,113.006,-8.1455,0.21129575000000003,0.008765125,0.08787500000000001,221036.5,34.25
1980,0.44725,0.7942500000000001,0.37625000000000003,121.46924999999999,-7.852500000000001,0.08924575,0.009392275,0.0748,240889.75,27.5
1982,0.633,0.595,0.8425,101.72399999999999,-11.4695,0.43100000000000005,0.0019912500000000004,0.0571,174186.5,26.5
1984,0.5987142857142859,0.7361428571428572,0.7535714285714287,128.257,-8.776142857142856,0.0648486857142857,0.0005883228571428572,0.038342857142857144,236112.2857142857,39.714285714285715
1985,0.6177999999999999,0.6372,0.6489999999999999,104.42139999999999,-13.143799999999999,0.12746480000000002,0.0369632,0.03386,225151.8,36.0
1986,0.5609999999999999,0.8825000000000001,0.4345,116.5135,-11.617999999999999,0.00082,0.054549999999999994,0.041999999999999996,245027.0,40.5
1987,0.629,0.617,0.348,80.215,-11.411,0.31,0.349,0.0624,211200.0,31.0
1988,0.713,0.214,0.332,90.64399999999999,-20.503,0.424,0.0004,0.0312,192507.0,28.0
1989,0.5874999999999999,0.509,0.12325,111.8055,-10.812,0.428,0.0218665,0.0474,292300.0,39.0
1990,0.5135000000000001,0.7095,0.38599999999999995,136.46699999999998,-9.592500000000001,0.0208,1.49e-05,0.042,271886.5,42.5
1991,0.30625,0.864625,0.615875,150.81437499999998,-4.740125,0.0019471625,0.00030224375000000004,0.096825,188508.5,32.25
1992,0.37233333333333335,0.935,0.4673333333333333,107.02166666666669,-4.118333333333333,0.08076666666666667,2.3933333333333334e-06,0.14136666666666667,124173.33333333333,32.0
1993,0.5235000000000001,0.54,0.34450000000000003,127.24700000000001,-8.4275,0.5215,0.0,0.044899999999999995,223300.0,53.0
1994,0.42118181818181816,0.800090909090909,0.6792727272727273,115.50009090909093,-6.462000000000001,0.1534025181818182,0.01893663727272727,0.04381818181818182,175165.9090909091,59.0
1995,0.42699999999999994,0.4754999999999999,0.2505,113.206,-11.0305,0.40266500000000005,0.07401,0.18564999999999998,215206.5,64.5
1996,0.3705,0.47300000000000003,0.5615,136.4645,-12.1665,0.20959999999999998,0.00013505,0.047049999999999995,270013.5,37.0
1997,0.5121666666666665,0.605,0.4595000000000001,112.46516666666666,-7.411499999999999,0.3153487833333333,0.00514588,0.047216666666666664,192733.5,54.0
1998,0.27899999999999997,0.5919999999999999,0.19065000000000001,105.5415,-6.3205,0.26555,0.4170019025,0.043625000000000004,198250.0,49.0
1999,0.52075,0.58725,0.468,145.24800000000002,-9.0855,0.28031275,0.037156975,0.10480000000000002,187373.25,42.0
2000,0.4961428571428571,0.7697142857142857,0.489,109.97985714285714,-5.13942857142857,0.058232571428571425,0.0,0.0425,195099.0,47.285714285714285
2001,0.5568571428571428,0.654,0.612,115.29371428571429,-7.441999999999999,0.063124,0.0070026428571428575,0.032985714285714285,219381.0,52.714285714285715
2002,0.8634999999999999,0.7745,0.734,103.71450000000002,-7.000500000000001,0.059300000000000005,0.0,0.244,254333.5,36.5
2003,0.6585000000000001,0.491,0.389,122.701,-7.637499999999999,0.6905000000000001,2.04e-05,0.0275,241253.5,66.5
2004,0.46763636363636363,0.8253636363636364,0.5828181818181819,147.9601818181818,-4.045090909090908,0.13641451818181818,2.1493636363636366e-05,0.056363636363636366,283715.0909090909,61.0
2005,0.5686666666666667,0.5966666666666667,0.5566666666666666,103.05366666666667,-9.597,0.45994,0.012450700000000002,0.04743333333333333,222995.66666666666,49.333333333333336
2006,0.6746000000000001,0.5666,0.45280000000000004,129.0684,-7.3066,0.39499999999999996,0.0013184,0.0743,241008.0,63.4
2007,0.47559090909090906,0.9349090909090907,0.2406409090909091,133.9245454545455,-4.267590909090909,0.012450862727272726,9.143136363636361e-05,0.12117272727272729,219342.77272727274,50.27272727272727
2008,0.7536666666666667,0.7566666666666667,0.4726666666666666,147.48666666666668,-5.511,0.1844333333333333,0.0,0.2703333333333333,289737.6666666667,42.333333333333336
2009,0.44847368421052636,0.8893684210526316,0.3444736842105264,141.74415789473682,-4.0550000000000015,0.005563607894736841,0.002012854210526316,0.06953684210526315,228102.47368421053,50.0
2010,0.5196666666666667,0.7719999999999999,0.5286666666666667,127.16433333333333,-5.279,0.21986666666666665,0.0,0.1304,240195.66666666666,47.666666666666664
2011,0.479,0.9385999999999999,0.3116,102.47380000000001,-3.6409999999999996,0.023014411999999998,0.0,0.18722,229415.8,44.0
2012,0.5773333333333334,0.8081666666666667,0.6036666666666667,126.9995,-4.594166666666665,0.07428799999999999,0.00011442666666666667,0.054516666666666665,207518.0,51.5
2013,0.5344117647058823,0.8753529411764706,0.38800000000000007,117.13358823529413,-5.2848823529411755,0.08823267705882352,0.014925404705882354,0.1005235294117647,211776.5294117647,53.64705882352941
2014,0.7956666666666665,0.6256666666666666,0.6566666666666666,113.86433333333332,-7.696333333333333,0.029233333333333333,0.0,0.18800000000000003,229565.66666666666,51.0
2015,0.5251818181818182,0.9600000000000001,0.47300000000000003,118.77445454545453,-4.015999999999999,0.0009676636363636363,4.672454545454545e-05,0.07928181818181818,208650.45454545456,53.90909090909091
2016,0.419,0.971,0.677,180.033,-3.622,4.6299999999999994e-05,1.4300000000000002e-05,0.0909,180853.0,59.0
2017,0.574,0.5475,0.4905,128.30275,-7.630000000000001,0.28498475,0.0019727250000000003,0.032475,244169.75,65.5
2018,0.722,0.7015,0.4065,118.26650000000001,-6.365,0.013786,3.79e-06,0.1593,204935.5,63.0
2019,0.554,0.7735000000000001,0.2935,80.80000000000001,-5.853000000000001,0.36145499999999997,0.0,0.135,223022.5,64.0
2020,0.4913333333333334,0.9173333333333332,0.40066666666666667,106.59800000000001,-4.466,0.005873333333333334,0.0,0.09346666666666666,232957.0,66.66666666666667
