year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,speechiness,duration_ms,popularity
1950,0.637,0.10800000000000001,0.6509999999999999,108.65899999999999,-15.743,0.955,6.02e-05,0.0457,169933.0,21.0
1955,0.183,0.16399999999999998,0.16399999999999998,76.898,-15.467,0.8859999999999999,0.00924,0.0321,179120.0,6.0
1956,0.519,0.7559999999999999,0.894,127.39200000000001,-12.937999999999999,0.736,0.84,0.0402,165200.0,11.0
1959,0.6162727272727273,0.2009818181818182,0.4757272727272727,109.16145454545453,-17.025636363636366,0.8785454545454545,0.03111427272727273,0.043909090909090905,175928.45454545456,15.181818181818182
1960,0.7440000000000001,0.225,0.845,130.778,-17.33,0.7759999999999999,2.15e-05,0.0433,130360.0,16.0
1963,0.5770000000000001,0.379,0.7170000000000001,113.682,-15.97,0.607,0.000226,0.0565,232493.0,18.0
1964,0.6074999999999999,0.34349999999999997,0.6465,100.0985,-18.0775,0.8494999999999999,5.37e-06,0.4245,158777.0,17.5
1965,0.195,0.179,0.42100000000000004,179.082,-14.819,0.7290000000000001,5.05e-06,0.036000000000000004,144880.0,23.0
1966,0.443,0.40475,0.5455,122.22425,-14.63525,0.6185,0.00213415,0.04005,154240.25,20.75
1968,0.37999999999999995,0.10906666666666666,0.23633333333333337,95.45833333333333,-18.58366666666667,0.8883333333333333,0.102,0.04096666666666667,174697.66666666666,24.333333333333332
1969,0.4885,0.71,0.65925,117.50175000000002,-7.7204999999999995,0.2232825,0.13693560000000002,0.058975,553643.5,31.25
1970,0.6025,0.45945,0.6692499999999999,106.878,-16.01075,0.5515,0.11204415000000001,0.0374,177703.25,39.75
1971,0.492,0.7352,0.6736,151.321,-8.7456,0.14438,0.003142896,0.07474,304564.6,47.0
1972,0.48950000000000005,0.18951,0.36241,125.9836,-16.343300000000003,0.7726999999999999,0.00471597,0.03673,173680.0,26.7
1974,0.473875,0.34781249999999997,0.4407499999999999,104.44624999999999,-13.168375,0.636875,0.0078660125,0.041475000000000005,177655.0,28.5
1976,0.7765,0.22449999999999998,0.8195000000000001,130.1395,-18.098,0.3805,0.5800000000000001,0.4005,319820.0,32.0
1977,0.654,0.36966666666666664,0.4013333333333333,104.129,-14.508666666666665,0.5086666666666667,0.08413333333333334,0.0311,213835.33333333334,34.0
1978,0.5656666666666667,0.9473333333333334,0.5966666666666666,142.29033333333334,-7.124666666666666,0.04394000000000001,0.0,0.16293333333333335,105360.0,21.0
1979,0.5426666666666666,0.48933333333333334,0.6236666666666667,133.2943333333333,-11.559,0.21194533333333332,0.00061,0.05283333333333334,228249.0,37.666666666666664
1980,0.23369999999999996,0.0941318181818182,0.1336818181818182,88.99827272727272,-28.837909090909093,0.9004727272727273,0.9163636363636364,0.04457272727272727,224629.0,37.45454545454545
1981,0.49539999999999995,0.8533999999999999,0.40140000000000003,141.78640000000001,-9.6726,0.11834,0.0015914760000000003,0.10388,213026.4,27.0
1982,0.701,0.33,0.46299999999999997,129.233,-13.127,0.113,0.15,0.0542,270067.0,44.0
