year,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,speechiness,duration_ms,popularity
1925,0.804,0.217,0.498,131.11700000000002,-12.118,0.945,0.0687,0.0602,209987.0,18.0
1927,0.28300000000000003,0.223,0.38299999999999995,75.249,-9.699,0.941,0.00131,0.0304,203773.0,3.0
1928,0.6940000000000001,0.293,0.62,128.57399999999998,-9.414,0.976,0.004379999999999999,0.0394,192093.0,38.0
1931,0.3648461538461539,0.3023076923076923,0.37661538461538463,111.78669230769229,-9.892846153846154,0.4703076923076923,0.6396153846153846,0.06113846153846155,381923.23076923075,1.1923076923076923
1932,0.5833333333333334,0.45833333333333326,0.8246666666666665,151.71500000000003,-9.375166666666667,0.8441666666666666,0.03800506666666666,0.07663333333333334,180569.0,1.1666666666666667
1935,0.21,0.28200000000000003,0.158,80.727,-18.238,0.9635,0.44204525,0.1849,262146.5,0.0
1936,0.4493434782608696,0.379,0.5102608695652174,117.75686956521737,-11.142000000000001,0.8909565217391303,0.4006178826086956,0.06970869565217391,152808.34782608695,2.130434782608696
1937,0.5951875,0.2148125,0.5554749999999999,104.90681249999999,-13.643562500000002,0.913875,0.007987599375000001,0.05265625,193037.5,3.25
1938,0.4741666666666667,0.17425000000000002,0.3701666666666667,94.27716666666667,-12.893666666666666,0.9503333333333334,0.0028285,0.07703333333333333,176495.66666666666,8.0
1939,0.48796774193548376,0.2120225806451613,0.4458258064516128,105.8778387096774,-13.433612903225805,0.9578709677419355,0.14186307903225806,0.054387096774193545,193697.67741935485,6.967741935483871
1940,0.49976470588235294,0.22929941176470583,0.4066294117647059,100.32370588235294,-17.479000000000003,0.928235294117647,0.3075790411764706,0.26714705882352946,118920.70588235294,3.5294117647058822
1941,0.5931090909090907,0.25958181818181814,0.5397072727272726,118.49934545454549,-11.345054545454545,0.9287090909090909,0.03535608963636364,0.05068000000000002,185305.47272727272,12.363636363636363
1942,0.36271999999999993,0.28752,0.285656,101.16231999999998,-10.946640000000002,0.9630400000000003,0.5888502,0.060844,284172.8,1.52
1943,0.37125,0.56225,0.51675,137.43574999999998,-8.305,0.94425,0.2050255475,0.061799999999999994,220625.0,0.0
1944,0.6453333333333333,0.21666666666666665,0.62,79.44233333333334,-13.600999999999999,0.9413333333333332,0.27133333333333337,0.10403333333333335,187795.66666666666,7.333333333333333
1945,0.5114242424242424,0.3312272727272726,0.495860606060606,111.57460606060609,-13.38830303030303,0.8296666666666664,0.09137492030303032,0.053336363636363626,193357.60606060605,8.06060606060606
1946,0.3463888888888889,0.24898333333333328,0.3355555555555555,109.64144444444442,-16.055166666666665,0.9069444444444444,0.4683555555555556,0.03966666666666667,242399.55555555556,3.5555555555555554
1947,0.4022571428571428,0.33930857142857146,0.44475428571428577,113.08120000000001,-14.007971428571432,0.8099999999999999,0.24457078971428564,0.09898571428571429,182399.37142857144,0.11428571428571428
1948,0.5434545454545453,0.16521818181818182,0.4044727272727273,118.20290909090907,-14.779545454545454,0.9041818181818182,0.004381360909090908,0.04399090909090909,183780.81818181818,4.818181818181818
1949,0.46803703703703703,0.2760814814814815,0.45801111111111115,110.96722222222223,-15.238925925925926,0.8997777777777778,0.28560091481481487,0.08304074074074075,287262.0740740741,4.481481481481482
1950,0.48034482758620684,0.17279999999999998,0.44535517241379324,116.41593103448274,-18.198344827586208,0.9594137931034484,0.5690431999999999,0.05617241379310344,199200.41379310345,7.551724137931035
1951,0.6149090909090907,0.41293939393939405,0.7472121212121211,127.9500606060606,-9.622696969696975,0.767969696969697,0.009496069090909092,0.07384848484848483,190647.60606060605,11.090909090909092
1952,0.393846153846154,0.29710769230769224,0.45682692307692313,117.79776923076923,-13.020000000000001,0.8259038461538462,0.13621267884615385,0.07726153846153849,173288.51923076922,8.057692307692308
1953,0.39229230769230783,0.19412030769230776,0.2920923076923077,101.30079999999998,-17.17952307692308,0.9389538461538464,0.3110865587692307,0.04677384615384615,204465.13846153847,3.169230769230769
1954,0.44138235294117634,0.2770676470588236,0.44622352941176463,112.36458823529411,-12.74804411764706,0.863926470588235,0.29426842779411766,0.08078970588235293,258950.17647058822,12.941176470588236
1955,0.4922184873949581,0.23239495798319332,0.49170420168067247,114.62048739495806,-14.791672268907565,0.8650336134453779,0.1472126578991597,0.05884789915966389,225222.20168067227,11.672268907563025
1956,0.4836790322580644,0.28916903225806456,0.4427096774193549,111.7271048387097,-13.128830645161289,0.8202419354838711,0.11843549314516132,0.06151209677419357,223456.9516129032,20.717741935483872
1957,0.537374331550802,0.2796459893048127,0.5449711229946524,116.09866844919793,-13.991379679144393,0.8084064171123001,0.10891445320855618,0.08076684491978611,237544.79679144386,22.55614973262032
1958,0.48654744525547444,0.29150547445255476,0.46134452554744515,111.52435036496351,-13.449729927007299,0.7926861313868613,0.04840755583941605,0.06377883211678832,222737.3211678832,21.554744525547445
1959,0.5220370370370366,0.36788185185185185,0.5503677248677251,114.66101587301581,-11.852031746031747,0.7346031746031748,0.059473930634920597,0.06332010582010586,194594.25396825396,21.883597883597883
1960,0.47253833333333334,0.33280000000000004,0.5008583333333335,116.25059999999999,-13.784683333333335,0.8029833333333334,0.1526866351666666,0.06569166666666666,179175.88333333333,20.275
1961,0.49311458333333325,0.31798645833333333,0.4476156250000001,105.66365625000002,-14.25726041666666,0.7341249999999997,0.2379688898958332,0.043209374999999994,268069.2604166667,19.208333333333332
1962,0.5301333333333333,0.35256634408602144,0.5402698924731182,113.55758064516132,-12.731193548387099,0.6890967741935481,0.12787103182795698,0.046133333333333325,218261.66666666666,21.50537634408602
1963,0.46553592233009716,0.2722354368932038,0.412876699029126,104.75373786407762,-14.516766990291265,0.8479514563106799,0.28537094708737865,0.043733980582524264,239523.06796116504,25.796116504854368
1964,0.5555274725274724,0.3951516483516483,0.597923076923077,112.2516043956044,-11.862153846153843,0.7335413186813188,0.04119203087912087,0.04149340659340659,203204.8021978022,25.923076923076923
1965,0.47015789473684216,0.3733233684210527,0.5205394736842105,116.03028947368423,-13.573078947368419,0.7019828947368423,0.14993681868421055,0.051955263157894734,157908.4605263158,27.36842105263158
1966,0.44892427184466016,0.44534184466019405,0.42609611650485446,111.3320873786407,-11.091689320388351,0.6110094174757281,0.2682657620388349,0.05982621359223299,190325.05825242717,26.883495145631066
1967,0.4303433566433565,0.344606993006993,0.4192293706293703,110.76157342657342,-13.515111888111889,0.6967636363636364,0.15951364692307693,0.04229650349650349,181040.97902097902,33.86713286713287
1968,0.4791753246753248,0.48868831168831167,0.5894396103896103,118.53678571428567,-11.890142857142854,0.400154733766234,0.13301985149350648,0.04263116883116886,223523.05194805196,31.844155844155843
1969,0.4820144927536232,0.4119818840579712,0.5205528985507246,113.26069565217394,-12.789427536231878,0.49417047971014494,0.10848895166666667,0.04004130434782608,221743.23913043478,32.18840579710145
1970,0.4675799999999997,0.49807666666666656,0.538322,117.34768000000004,-11.87391333333333,0.4269140626666667,0.12069373439999995,0.047321333333333326,266242.2,37.233333333333334
1971,0.4862972972972975,0.4508441441441441,0.4803171171171172,115.57735135135141,-13.334504504504508,0.4756769369369367,0.06369917135135134,0.05699369369369367,274958.7117117117,32.792792792792795
1972,0.5013061224489795,0.48804285714285733,0.5401816326530613,114.10796938775509,-12.602153061224486,0.5098895918367348,0.0704118257142857,0.04999795918367349,276662.4081632653,34.83673469387755
1973,0.4727916129032259,0.5344490322580646,0.5206677419354839,114.61612903225804,-10.894090322580652,0.391240842580645,0.09703594032258066,0.052774838709677384,282797.30322580645,35.32258064516129
1974,0.471268867924528,0.5182849056603774,0.4871396226415096,118.90515094339622,-11.548886792452835,0.43515226415094344,0.15004481745283016,0.05213301886792455,302217.07547169813,30.735849056603772
1975,0.5135904761904762,0.5012304761904761,0.5336380952380954,115.82314285714291,-11.70126666666667,0.42663278095238083,0.08771484161904763,0.057795238095238094,255909.94285714286,34.0
1976,0.5158936170212766,0.5289262411347516,0.5412113475177305,113.22022695035461,-11.724546099290777,0.36934327163120567,0.1254908994326241,0.05501134751773051,290859.4893617021,35.808510638297875
1977,0.5565499999999999,0.6099064249999997,0.6014912500000001,113.9433125,-10.545118750000004,0.29376883125,0.09619064393749999,0.059676249999999986,308926.4,36.86875
1978,0.5381838235294121,0.5685213235294116,0.5799919117647055,120.61797794117646,-11.165345588235295,0.28595651470588235,0.09373783080882356,0.06385514705882357,247765.375,35.330882352941174
1979,0.6138181818181819,0.5763398601398604,0.6324160839160842,119.59665034965032,-11.14778321678321,0.27877603832167813,0.07961075657342657,0.05074615384615383,287571.3216783217,36.2027972027972
1980,0.5646693548387096,0.6154870967741933,0.5908120967741938,126.53699193548391,-10.885830645161294,0.27721517903225806,0.06936650137096774,0.061563709677419344,246496.4758064516,37.604838709677416
1981,0.5215316455696203,0.6050693670886074,0.5743443037974681,120.23176582278481,-11.443955696202533,0.33343450126582286,0.19744479575949367,0.05811898734177216,224769.34810126582,35.651898734177216
1982,0.5534130434782606,0.6663391304347825,0.6175355072463766,125.83097101449277,-10.463760869565215,0.2509204576086955,0.048510682318840585,0.11559637681159422,246559.5652173913,36.02173913043478
1983,0.5242536231884058,0.6538268115942031,0.555146376811594,119.28460869565215,-9.961659420289854,0.22047802173913042,0.05411130942028984,0.07696739130434783,235081.4347826087,35.15217391304348
1984,0.48522427184466005,0.5149009708737863,0.4572718446601943,115.9538252427185,-12.042398058252425,0.4264206766990291,0.07876195825242717,0.07004466019417477,261014.7281553398,33.22330097087379
